,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
8829,593950,245650,593975,245675,22,59392456,7.0,7.562470719665574,7.562470719665574,0.6000000000000001
8834,593950,245750,593900,245750,22,59392457,4.0,4.374980479777049,4.374980479777049,0.4
8843,594050,119550,594080,119585,22,59401195,4.0,4.225893785575445,4.225893785575445,0.2
8846,594050,196150,594038,196117,22,59401961,5.0,5.521686659747532,5.521686659747532,0.4
8864,594050,245650,594025,245650,22,59402456,9.0,9.562470719665573,4.781235359832786,0.6000000000000001
8875,594150,196150,594105,196137,22,59411961,4.0,4.521686659747532,4.521686659747532,0.4
8886,594150,246550,594100,246575,22,59412465,6.0,6.5559299089768315,6.5559299089768315,0.4
8893,594250,120250,594233,120243,22,59421202,7.0,7.570157933435494,7.570157933435494,0.4
8895,594250,120350,594283,120386,22,59421203,8.0,8.782080231154458,8.782080231154458,0.6000000000000001
8901,594250,120450,594275,120422,22,59421204,11.0,12.303467051924095,4.1011556839746985,1.0
8921,594350,120250,594342,120246,22,59431202,4.0,4.570157933435494,4.570157933435494,0.4
8925,594350,120350,594300,120300,22,59431203,15.0,16.303467051924095,5.434489017308032,1.0
8936,594350,120650,594398,120692,22,59431206,6.0,6.570157933435494,6.570157933435494,0.4
8946,594450,120250,594452,120256,22,59441202,16.0,17.710473800306485,8.855236900153242,1.2
8980,594550,120250,594509,120268,22,59451202,4.0,4.570157933435494,4.570157933435494,0.4
9016,594650,200050,594630,200085,22,59462000,6.0,6.817759548911723,6.817759548911723,0.6000000000000001
9028,594750,199050,594770,199050,22,59471990,4.0,4.545173032607815,4.545173032607815,0.4
9031,594750,199150,594751,199114,22,59471991,4.0,4.545173032607815,4.545173032607815,0.4
9040,594850,199150,594865,199120,22,59481991,4.0,4.545173032607815,4.545173032607815,0.4
9075,595350,123650,595367,123655,22,59531236,4.0,4.521386820769638,4.521386820769638,0.4
9081,595350,215150,595335,215100,22,59532151,4.0,4.69086802079288,4.69086802079288,0.4
9128,595950,198350,595908,198364,22,59591983,4.0,4.4495341016947645,4.4495341016947645,0.4
9135,596050,197850,596023,197845,22,59601978,4.0,4.4495341016947645,4.4495341016947645,0.4
9177,596450,199750,596409,199766,22,59641997,4.0,4.4495341016947645,4.4495341016947645,0.4
9193,596650,198050,596600,198057,22,59661980,5.0,5.4495341016947645,5.4495341016947645,0.4
9195,596650,199150,596610,199127,22,59661991,4.0,4.4495341016947645,4.4495341016947645,0.4
9225,597050,123650,597018,123663,22,59701236,4.0,4.230160292398918,4.230160292398918,0.2
9251,597250,199850,597274,199810,22,59721998,4.0,4.4495341016947645,4.4495341016947645,0.4
9284,597550,124850,597500,124850,22,59751248,7.0,7.460320584797836,7.460320584797836,0.4
9337,597950,125650,597944,125691,22,59791256,4.0,4.460320584797836,4.460320584797836,0.4
9396,598250,199750,598272,199715,22,59821997,8.0,8.674301152542146,8.674301152542146,0.6000000000000001
9402,598250,199950,598231,199960,22,59821999,4.0,4.4495341016947645,4.4495341016947645,0.4
9455,598550,200150,598501,200120,22,59852001,4.0,4.4495341016947645,4.4495341016947645,0.4
